year	moisture	litterC	litterN	microbeC	humusC
25.9013698630137	14.895264172090672	432.18888316771967	24.252112253368363	130.32300578032735	5929.237872368791
26.9013698630137	16.89458139027601	751.2439209359134	31.342738999139588	111.85199691286833	5996.885638512615
27.9013698630137	41.244710466993794	673.5791269798963	28.335878474932738	156.85630402284863	6103.818319524679
28.9013698630137	22.773306067192685	447.3646662458477	24.580836438037434	151.44563880136081	6104.766951627338
29.9013698630137	25.374210032587413	553.1387708006956	27.384641146658964	124.11897308587984	6133.113920186613
30.9013698630137	14.082235720017541	585.3709736822401	27.49762568111089	133.83470950896958	6185.024122693445
31.9013698630137	10.247929237595121	326.14400518794423	19.614151072631955	175.95783415730668	6092.243852581916
32.9013698630137	61.943903541254464	289.03773684689094	18.68532807189544	167.0864271713675	5908.47197682172
33.9013698630137	6.729411730021133	502.57551858492656	25.794926462665842	117.90763295430973	5886.358169644556
34.9013698630137	38.022204644100064	618.1192178956311	27.873516641914282	128.41830704275438	5950.029048398796
35.9013698630137	30.743046804664264	343.6924389448987	20.289143548875476	158.30606316730933	5895.016083988066
36.9013698630137	18.778750105231946	395.20143163197986	21.841724118926667	143.82406555726917	5840.89929800377
37.9013698630137	7.27239514602512	566.9089950158716	28.698855555713664	106.38793223290071	5867.528529349101
38.9013698630137	6.875783432509025	471.3332099632638	23.19233574579489	153.89766123730075	5908.253319106587
39.9013698630137	35.93751747915956	411.13274530470886	23.797398795203954	131.01865006171386	5872.804450428748
40.9013698630137	47.994697864235675	394.3978720579997	22.414499235196285	133.9811302799958	5818.53165554387
41.9013698630137	12.327626350892983	334.5996917274205	19.436857915939942	156.912067635088	5741.310433366795
42.9013698630137	37.99727701314409	279.0625425095894	18.689186983211446	151.66592668524223	5577.547712811508
43.9013698630137	14.649569715272296	443.40057810993693	24.501963144572095	112.94902984720277	5547.0850352726975
44.9013698630137	46.01381711566032	532.5869839000364	25.285250018115548	129.68339865371968	5606.164759215666
45.9013698630137	5.748858799750276	552.0437109192391	26.011282438991564	131.7606391312863	5672.3176431226375
46.9013698630137	36.08053477268772	522.197566558366	25.22769572343108	144.03564700759543	5747.057709045221
47.9013698630137	24.29254536792734	412.08306455782196	22.760965531834536	142.2829979225033	5743.372314533077
48.9013698630137	12.6589241731967	444.38662084041795	24.27829580158858	124.3303497524314	5731.969006218019
49.9013698630137	52.611729366701155	335.8526240232401	19.448018465460976	155.68375784726462	5681.547781179455
50.9013698630137	32.43501108245722	601.5097766733502	28.404882693751095	105.67279173584134	5706.1255108464
51.9013698630137	22.553411190518137	424.7700853878909	23.1158006025728	141.29807526550584	5724.246027530555
52.9013698630137	19.079793007591046	668.130153055677	29.185702489521436	117.78151621492208	5783.765847605479
53.9013698630137	29.276123909122514	401.0410314672864	20.888879531997542	172.83219400247842	5811.718691239225
54.9013698630137	55.68844226012059	406.86359114256135	23.193976995313598	132.94265319780766	5762.522477508735
55.9013698630137	20.093246555596977	405.786346382932	20.712390184436156	158.9447668336031	5750.382048309973
56.9013698630137	16.681591505536442	405.6718209578231	22.41835071456571	137.76113349955676	5729.306779249434
57.9013698630137	42.64887277148015	364.8643556290321	20.739871563983147	143.19976747557018	5684.268285497681
58.9013698630137	21.86870524509324	434.72060474332807	24.290842844340816	116.11649680832983	5656.913487689022
59.9013698630137	13.85714285714285	540.5429389019278	26.974301476076683	110.45295555640838	5704.045893498793
60.9013698630137	15.95847544282552	445.52539771243556	23.60212606969568	132.8122504522511	5722.952070052009
61.9013698630137	18.370894569297974	540.3958882766785	26.399930142305028	122.41542945279872	5772.0440978680535
62.9013698630137	41.61697425930891	465.18875397023675	25.100555806152247	125.59304053694075	5790.671315495004
63.9013698630137	23.785004859264003	384.9179077516787	20.740375562018407	155.22382770563246	5773.49226593423
64.9013698630137	30.809409036529363	449.6625838922318	25.137445951605297	115.52357299995778	5753.101161792884
65.9013698630137	48.851698430975986	497.7413079869403	25.682587451258325	116.63145799999434	5768.485741615424
66.9013698630137	10.37121813886999	433.2162499773928	23.283156580477588	134.1803356424127	5767.950041019652
67.9013698630137	18.365037113706084	272.1778365915723	17.284303125207447	170.2163719801257	5632.564094749244
68.9013698630137	10.41143617353157	485.40909042319794	24.60777520607994	122.75395236917092	5627.936644658254
69.9013698630137	20.182652255104934	472.39904784084905	26.07593748211578	110.12667957958973	5643.069379576559
70.9013698630137	10.133022437340012	599.4110198439057	26.65026053657004	129.44874322926842	5719.043381525951
71.9013698630137	28.2165937863218	484.80891400047665	25.068107165374297	133.5236900451541	5761.854306366699
72.9013698630137	74.44429971290103	302.31033764404225	18.632761232580897	161.94900514027123	5669.573231420256
73.9013698630137	36.15552340050078	489.06955290449474	26.95087098260958	100.00198722668665	5657.598067981758
74.9013698630137	13.095676416900675	525.1446660809175	24.89771757710651	133.67165307436932	5710.328058661174
75.9013698630137	16.413998262095152	533.7477521944384	26.529168902886248	121.99626556403182	5759.535096029108
76.9013698630137	31.912082159760118	406.119422293122	22.52548864137855	141.81520823281534	5762.388694304455
77.9013698630137	61.37568355127997	384.74569810479807	21.256115797678696	146.7183014051932	5721.964287734437
78.9013698630137	9.907597024668856	389.416903121826	21.839392745205238	140.06610306475702	5685.703582310301
79.9013698630137	34.05052019032333	731.2398533269087	33.25232228389162	80.9536632495964	5749.611204385794
80.9013698630137	34.26310172426964	602.2424958595835	28.034694778841004	134.75711014383657	5847.709382493786
81.9013698630137	11.702527466748613	485.51447572507806	24.455055235696694	144.12726573479125	5882.03983930622
82.9013698630137	53.37889391606563	455.2015759480133	23.507649981964917	142.12367095837848	5882.440962572794
83.9013698630137	32.046806249061774	321.5803662645749	20.659449020868234	146.18426017034972	5765.876237816731
84.9013698630137	12.089699999196316	473.08928752934935	23.746873977661306	132.43176809201282	5769.041264137202
85.9013698630137	4.970569561562805	410.28366757442814	23.38071261790452	131.71695082781508	5737.841608843869
86.9013698630137	41.39887732256638	431.4650952063401	22.578483072219843	140.44008144635055	5744.027379621277
87.9013698630137	29.302020260145728	597.9726552043523	25.96798828633158	142.1186580595419	5799.726639637656
88.9013698630137	4.989163437624814	436.2401361193228	24.65296041231699	135.29453523636704	5801.129368298067
89.9013698630137	12.95548244168594	605.4504574404472	27.40768637958833	130.75146017821749	5867.00623519602
90.9013698630137	54.224598702406205	269.31786817714226	18.555853639776945	169.18096379457626	5710.755922611486
91.9013698630137	8.277483739272473	370.00462264493274	22.6467759356527	127.03571692358912	5618.784151127777
92.9013698630137	14.462959006869514	490.0893809348972	25.313549896167117	115.35806257902314	5650.075779101938
93.9013698630137	52.15021681883072	664.7257344954872	28.155465504567644	129.0193234949151	5737.552601267179
94.9013698630137	32.14935299014237	475.37084133210243	23.79414769824093	150.49357972052454	5785.628637349016
95.9013698630137	7.5162976071437155	397.0513026976815	22.498122807686933	144.19978206699872	5747.536700992971
96.9013698630137	30.10414174696747	647.0621641261521	29.669643522836765	106.24398158544577	5803.7313933916585
97.9013698630137	5.314979122926201	514.7449583785832	25.92298333529155	130.45372839407506	5860.467688733697
98.9013698630137	64.55621074825441	782.01204355917	31.340085526340523	128.7373090548819	5945.436148818213
99.9013698630137	28.403140476404932	523.7275034763061	26.17187463316173	145.74833672566132	6015.901435704508
